0.00 ; 13 ; 18732 ; 140101128378112 ; 11536 ; 13 ; IAMIN
0.00 ; 14 ; 18733 ; 140315227518720 ; 4355 ; -1 ; IWANT
0.00 ; 14 ; 18732 ; 140101136770816 ; 4355 ; 14 ; IAMIN
0.00 ; 15 ; 18733 ; 140315227518720 ; 17683 ; -1 ; IWANT
0.00 ; 15 ; 18732 ; 140101136770816 ; 17683 ; 15 ; IAMIN
0.00 ; 16 ; 18733 ; 140315227518720 ; 15441 ; -1 ; IWANT
0.00 ; 16 ; 18732 ; 140101128378112 ; 15441 ; 16 ; IAMIN
0.00 ; 17 ; 18733 ; 140315227518720 ; 6334 ; -1 ; IWANT
0.00 ; 17 ; 18732 ; 140101136770816 ; 6334 ; 17 ; IAMIN
0.00 ; 18 ; 18733 ; 140315227518720 ; 15395 ; -1 ; IWANT
0.00 ; 18 ; 18732 ; 140101136770816 ; 15395 ; 18 ; IAMIN
0.00 ; 19 ; 18733 ; 140315227518720 ; 11420 ; -1 ; IWANT
0.00 ; 19 ; 18732 ; 140101128378112 ; 11420 ; 19 ; IAMIN
0.00 ; 20 ; 18733 ; 140315227518720 ; 2840 ; -1 ; IWANT
0.00 ; 20 ; 18732 ; 140101136770816 ; 2840 ; 20 ; IAMIN
0.00 ; 21 ; 18733 ; 140315227518720 ; 6932 ; -1 ; IWANT
0.00 ; 21 ; 18732 ; 140101136770816 ; 6932 ; 21 ; IAMIN
0.00 ; 22 ; 18733 ; 140315227518720 ; 2389 ; -1 ; IWANT
0.00 ; 22 ; 18732 ; 140101136770816 ; 2389 ; 22 ; IAMIN
0.00 ; 23 ; 18733 ; 140315227518720 ; 19418 ; -1 ; IWANT
0.00 ; 23 ; 18732 ; 140101136770816 ; 19418 ; 23 ; IAMIN
0.00 ; 24 ; 18733 ; 140315227518720 ; 16443 ; -1 ; IWANT
0.00 ; 24 ; 18732 ; 140101128378112 ; 16443 ; 24 ; IAMIN
0.00 ; 25 ; 18733 ; 140315227518720 ; 15265 ; -1 ; IWANT
0.00 ; 25 ; 18732 ; 140101136770816 ; 15265 ; 25 ; IAMIN
0.00 ; 26 ; 18733 ; 140315227518720 ; 15206 ; -1 ; IWANT
0.00 ; 26 ; 18732 ; 140101128378112 ; 15206 ; 26 ; IAMIN
0.00 ; 27 ; 18733 ; 140315227518720 ; 11288 ; -1 ; IWANT
0.00 ; 27 ; 18732 ; 140101136770816 ; 11288 ; 27 ; IAMIN
0.00 ; 28 ; 18733 ; 140315227518720 ; 11153 ; -1 ; IWANT
0.00 ; 28 ; 18732 ; 140101128378112 ; 11153 ; 28 ; IAMIN
0.00 ; 29 ; 18733 ; 140315227518720 ; 10390 ; -1 ; IWANT
0.00 ; 29 ; 18732 ; 140101136770816 ; 10390 ; 29 ; IAMIN
0.00 ; 30 ; 18733 ; 140315227518720 ; 10322 ; -1 ; IWANT
0.00 ; 30 ; 18732 ; 140101128378112 ; 10322 ; 30 ; IAMIN
0.00 ; 31 ; 18733 ; 140315227518720 ; 19518 ; -1 ; IWANT
0.00 ; 31 ; 18732 ; 140101136770816 ; 19518 ; 31 ; IAMIN
0.00 ; 32 ; 18733 ; 140315227518720 ; 12586 ; -1 ; IWANT
0.00 ; 32 ; 18732 ; 140101128378112 ; 12586 ; 32 ; IAMIN
0.00 ; 33 ; 18733 ; 140315227518720 ; 9159 ; -1 ; IWANT
0.00 ; 33 ; 18732 ; 140101136770816 ; 9159 ; 33 ; IAMIN
0.00 ; 34 ; 18733 ; 140315227518720 ; 792 ; -1 ; IWANT
0.00 ; 34 ; 18732 ; 140101136770816 ; 792 ; 34 ; IAMIN
0.00 ; 35 ; 18733 ; 140315227518720 ; 6647 ; -1 ; IWANT
0.00 ; 35 ; 18732 ; 140101136770816 ; 6647 ; 35 ; IAMIN
0.00 ; 36 ; 18733 ; 140315227518720 ; 10094 ; -1 ; IWANT
0.00 ; 36 ; 18732 ; 140101136770816 ; 10094 ; 36 ; IAMIN
0.00 ; 37 ; 18733 ; 140315227518720 ; 10485 ; -1 ; IWANT
0.00 ; 37 ; 18732 ; 140101128378112 ; 10485 ; 37 ; IAMIN
0.00 ; 38 ; 18733 ; 140315227518720 ; 4658 ; -1 ; IWANT
0.00 ; 38 ; 18732 ; 140101136770816 ; 4658 ; 38 ; IAMIN
0.00 ; 39 ; 18733 ; 140315227518720 ; 15806 ; -1 ; IWANT
0.00 ; 39 ; 18732 ; 140101136770816 ; 15806 ; 39 ; IAMIN
0.00 ; 40 ; 18733 ; 140315227518720 ; 19438 ; -1 ; IWANT
0.00 ; 40 ; 18732 ; 140101128378112 ; 19438 ; 40 ; IAMIN
0.00 ; 41 ; 18733 ; 140315227518720 ; 17845 ; -1 ; IWANT
0.00 ; 41 ; 18732 ; 140101136770816 ; 17845 ; 41 ; IAMIN
0.00 ; 42 ; 18733 ; 140315227518720 ; 15087 ; -1 ; IWANT
0.00 ; 42 ; 18732 ; 140101128378112 ; 15087 ; 42 ; IAMIN
0.00 ; 43 ; 18733 ; 140315227518720 ; 10842 ; -1 ; IWANT
0.00 ; 43 ; 18732 ; 140101136770816 ; 10842 ; 43 ; IAMIN
0.00 ; 44 ; 18733 ; 140315227518720 ; 5732 ; -1 ; IWANT
0.00 ; 44 ; 18732 ; 140101128378112 ; 5732 ; 44 ; IAMIN
0.00 ; 45 ; 18733 ; 140315227518720 ; 15793 ; -1 ; IWANT
0.00 ; 45 ; 18732 ; 140101128378112 ; 15793 ; 45 ; IAMIN
0.00 ; 46 ; 18733 ; 140315227518720 ; 4877 ; -1 ; IWANT
0.00 ; 46 ; 18732 ; 140101136770816 ; 4877 ; 46 ; IAMIN
0.00 ; 47 ; 18733 ; 140315227518720 ; 1172 ; -1 ; IWANT
0.00 ; 47 ; 18732 ; 140101128378112 ; 1172 ; 47 ; IAMIN
0.00 ; 48 ; 18733 ; 140315227518720 ; 2126 ; -1 ; IWANT
0.00 ; 48 ; 18732 ; 140101128378112 ; 2126 ; 48 ; IAMIN
0.00 ; 49 ; 18733 ; 140315227518720 ; 271 ; -1 ; IWANT
0.00 ; 49 ; 18732 ; 140101128378112 ; 271 ; 49 ; IAMIN
0.00 ; 50 ; 18733 ; 140315227518720 ; 12591 ; -1 ; IWANT
0.00 ; 50 ; 18732 ; 140101128378112 ; 12591 ; 50 ; IAMIN
0.00 ; 51 ; 18733 ; 140315227518720 ; 1318 ; -1 ; IWANT
0.00 ; 51 ; 18732 ; 140101136770816 ; 1318 ; 1 ; IAMIN
0.00 ; 52 ; 18733 ; 140315227518720 ; 7203 ; -1 ; IWANT
0.00 ; 52 ; 18732 ; 140101128378112 ; 7203 ; 3 ; IAMIN
0.00 ; 53 ; 18733 ; 140315227518720 ; 11331 ; -1 ; IWANT
0.00 ; 53 ; 18732 ; 140101128378112 ; 11331 ; 2 ; IAMIN
0.00 ; 54 ; 18733 ; 140315227518720 ; 735 ; -1 ; IWANT
0.00 ; 54 ; 18732 ; 140101136770816 ; 735 ; 5 ; IAMIN
0.00 ; 55 ; 18733 ; 140315227518720 ; 19997 ; -1 ; IWANT
0.00 ; 55 ; 18732 ; 140101128378112 ; 19997 ; 4 ; IAMIN
0.00 ; 56 ; 18733 ; 140315227518720 ; 2947 ; -1 ; IWANT
0.00 ; 56 ; 18732 ; 140101136770816 ; 2947 ; 6 ; IAMIN
0.00 ; 57 ; 18733 ; 140315227518720 ; 12293 ; -1 ; IWANT
0.00 ; 57 ; 18732 ; 140101128378112 ; 12293 ; 7 ; IAMIN
0.00 ; 58 ; 18733 ; 140315227518720 ; 11285 ; -1 ; IWANT
0.00 ; 58 ; 18732 ; 140101136770816 ; 11285 ; 8 ; IAMIN
0.00 ; 59 ; 18733 ; 140315227518720 ; 14100 ; -1 ; IWANT
0.00 ; 59 ; 18732 ; 140101128378112 ; 14100 ; 9 ; IAMIN
0.00 ; 60 ; 18733 ; 140315227518720 ; 2682 ; -1 ; IWANT
0.00 ; 60 ; 18732 ; 140101136770816 ; 2682 ; 10 ; IAMIN
0.00 ; 61 ; 18733 ; 140315227518720 ; 1606 ; -1 ; IWANT
0.00 ; 61 ; 18732 ; 140101128378112 ; 1606 ; 11 ; IAMIN
0.00 ; 62 ; 18733 ; 140315227518720 ; 13617 ; -1 ; IWANT
0.00 ; 62 ; 18732 ; 140101128378112 ; 13617 ; 12 ; IAMIN
0.00 ; 63 ; 18733 ; 140315227518720 ; 11619 ; -1 ; IWANT
0.00 ; 63 ; 18732 ; 140101136770816 ; 11619 ; 13 ; IAMIN
0.00 ; 64 ; 18733 ; 140315227518720 ; 10765 ; -1 ; IWANT
0.00 ; 64 ; 18732 ; 140101128378112 ; 10765 ; 14 ; IAMIN
0.00 ; 65 ; 18733 ; 140315227518720 ; 10760 ; -1 ; IWANT
0.00 ; 65 ; 18732 ; 140101136770816 ; 10760 ; 15 ; IAMIN
0.00 ; 66 ; 18733 ; 140315227518720 ; 18266 ; -1 ; IWANT
0.00 ; 66 ; 18732 ; 140101128378112 ; 18266 ; 16 ; IAMIN
0.00 ; 67 ; 18733 ; 140315227518720 ; 17210 ; -1 ; IWANT
0.00 ; 67 ; 18732 ; 140101136770816 ; 17210 ; 17 ; IAMIN
0.00 ; 68 ; 18733 ; 140315227518720 ; 1245 ; -1 ; IWANT
0.00 ; 68 ; 18732 ; 140101128378112 ; 1245 ; 18 ; IAMIN
0.00 ; 69 ; 18733 ; 140315227518720 ; 2923 ; -1 ; IWANT
0.00 ; 69 ; 18732 ; 140101136770816 ; 2923 ; 19 ; IAMIN
0.00 ; 70 ; 18733 ; 140315227518720 ; 13015 ; -1 ; IWANT
0.00 ; 70 ; 18732 ; 140101136770816 ; 13015 ; 20 ; IAMIN
0.00 ; 71 ; 18733 ; 140315227518720 ; 682 ; -1 ; IWANT
0.00 ; 71 ; 18732 ; 140101128378112 ; 682 ; 21 ; IAMIN
0.00 ; 72 ; 18733 ; 140315227518720 ; 17119 ; -1 ; IWANT
0.00 ; 72 ; 18732 ; 140101136770816 ; 17119 ; 22 ; IAMIN
0.00 ; 73 ; 18733 ; 140315227518720 ; 4453 ; -1 ; IWANT
0.00 ; 73 ; 18732 ; 140101128378112 ; 4453 ; 23 ; IAMIN
0.00 ; 74 ; 18733 ; 140315227518720 ; 7876 ; -1 ; IWANT
0.00 ; 74 ; 18732 ; 140101136770816 ; 7876 ; 24 ; IAMIN
0.00 ; 75 ; 18733 ; 140315227518720 ; 2850 ; -1 ; IWANT
0.00 ; 75 ; 18732 ; 140101136770816 ; 2850 ; 25 ; IAMIN
0.00 ; 76 ; 18733 ; 140315227518720 ; 245 ; -1 ; IWANT
0.00 ; 76 ; 18732 ; 140101136770816 ; 245 ; 26 ; IAMIN
0.00 ; 77 ; 18733 ; 140315227518720 ; 12752 ; -1 ; IWANT
0.00 ; 77 ; 18732 ; 140101136770816 ; 12752 ; 27 ; IAMIN
0.00 ; 78 ; 18733 ; 140315227518720 ; 373 ; -1 ; IWANT
0.00 ; 78 ; 18732 ; 140101128378112 ; 373 ; 28 ; IAMIN
0.00 ; 79 ; 18733 ; 140315227518720 ; 18723 ; -1 ; IWANT
0.00 ; 79 ; 18732 ; 140101136770816 ; 18723 ; 29 ; IAMIN
0.00 ; 80 ; 18733 ; 140315227518720 ; 9374 ; -1 ; IWANT
0.00 ; 80 ; 18732 ; 140101128378112 ; 9374 ; 30 ; IAMIN
0.00 ; 81 ; 18733 ; 140315227518720 ; 12963 ; -1 ; IWANT
0.00 ; 81 ; 18732 ; 140101128378112 ; 12963 ; 31 ; IAMIN
0.00 ; 82 ; 18733 ; 140315227518720 ; 40 ; -1 ; IWANT
0.00 ; 82 ; 18732 ; 140101136770816 ; 40 ; 32 ; IAMIN
0.00 ; 83 ; 18733 ; 140315227518720 ; 16576 ; -1 ; IWANT
0.00 ; 83 ; 18732 ; 140101128378112 ; 16576 ; 33 ; IAMIN
0.00 ; 84 ; 18733 ; 140315227518720 ; 4293 ; -1 ; IWANT
0.00 ; 84 ; 18732 ; 140101136770816 ; 4293 ; 34 ; IAMIN
0.00 ; 85 ; 18733 ; 140315227518720 ; 17126 ; -1 ; IWANT
0.00 ; 85 ; 18732 ; 140101128378112 ; 17126 ; 35 ; IAMIN
0.00 ; 86 ; 18733 ; 140315227518720 ; 12925 ; -1 ; IWANT
0.00 ; 86 ; 18732 ; 140101136770816 ; 12925 ; 36 ; IAMIN
0.00 ; 87 ; 18733 ; 140315227518720 ; 7240 ; -1 ; IWANT
0.00 ; 87 ; 18732 ; 140101128378112 ; 7240 ; 37 ; IAMIN
0.00 ; 88 ; 18733 ; 140315227518720 ; 9418 ; -1 ; IWANT
0.00 ; 88 ; 18732 ; 140101128378112 ; 9418 ; 38 ; IAMIN
0.00 ; 89 ; 18733 ; 140315227518720 ; 4209 ; -1 ; IWANT
0.00 ; 89 ; 18732 ; 140101128378112 ; 4209 ; 39 ; IAMIN
0.00 ; 90 ; 18733 ; 140315227518720 ; 1339 ; -1 ; IWANT
0.00 ; 90 ; 18732 ; 140101128378112 ; 1339 ; 40 ; IAMIN
0.00 ; 91 ; 18733 ; 140315227518720 ; 8451 ; -1 ; IWANT
0.00 ; 91 ; 18732 ; 140101128378112 ; 8451 ; 41 ; IAMIN
0.00 ; 92 ; 18733 ; 140315227518720 ; 2166 ; -1 ; IWANT
0.00 ; 92 ; 18732 ; 140101128378112 ; 2166 ; 42 ; IAMIN
0.00 ; 93 ; 18733 ; 140315227518720 ; 11307 ; -1 ; IWANT
0.00 ; 93 ; 18732 ; 140101128378112 ; 11307 ; 43 ; IAMIN
1.00 ; 94 ; 18733 ; 140315227518720 ; 70 ; -1 ; IWANT
1.00 ; 94 ; 18732 ; 140101136770816 ; 70 ; 44 ; IAMIN
1.00 ; 95 ; 18733 ; 140315227518720 ; 9282 ; -1 ; IWANT
1.00 ; 95 ; 18732 ; 140101128378112 ; 9282 ; 46 ; IAMIN
1.00 ; 96 ; 18733 ; 140315227518720 ; 18418 ; -1 ; IWANT
1.00 ; 96 ; 18732 ; 140101128378112 ; 18418 ; 45 ; IAMIN
1.00 ; 97 ; 18733 ; 140315227518720 ; 14687 ; -1 ; IWANT
1.00 ; 97 ; 18732 ; 140101136770816 ; 14687 ; 47 ; IAMIN
1.00 ; 98 ; 18733 ; 140315227518720 ; 6491 ; -1 ; IWANT
1.00 ; 98 ; 18732 ; 140101128378112 ; 6491 ; 48 ; IAMIN
1.00 ; 99 ; 18733 ; 140315227518720 ; 19662 ; -1 ; IWANT
1.00 ; 99 ; 18732 ; 140101128378112 ; 19662 ; 49 ; IAMIN
1.00 ; 100 ; 18733 ; 140315227518720 ; 13961 ; -1 ; IWANT
1.00 ; 100 ; 18732 ; 140101136770816 ; 13961 ; 1 ; IAMIN
1.00 ; 101 ; 18733 ; 140315227518720 ; 15857 ; -1 ; IWANT
1.00 ; 101 ; 18732 ; 140101128378112 ; 15857 ; 50 ; IAMIN
1.00 ; 102 ; 18733 ; 140315227518720 ; 16696 ; -1 ; IWANT
1.00 ; 102 ; 18732 ; 140101136770816 ; 16696 ; 3 ; IAMIN
1.00 ; 103 ; 18733 ; 140315227518720 ; 11079 ; -1 ; IWANT
1.00 ; 103 ; 18732 ; 140101128378112 ; 11079 ; 5 ; IAMIN
1.00 ; 104 ; 18733 ; 140315227518720 ; 309 ; -1 ; IWANT
1.00 ; 104 ; 18732 ; 140101136770816 ; 309 ; 2 ; IAMIN
1.00 ; 105 ; 18733 ; 140315227518720 ; 923 ; -1 ; IWANT
1.00 ; 105 ; 18732 ; 140101128378112 ; 923 ; 6 ; IAMIN
1.00 ; 106 ; 18733 ; 140315227518720 ; 10280 ; -1 ; IWANT
1.00 ; 106 ; 18732 ; 140101128378112 ; 10280 ; 4 ; IAMIN
1.00 ; 107 ; 18733 ; 140315227518720 ; 16906 ; -1 ; IWANT
1.00 ; 107 ; 18732 ; 140101136770816 ; 16906 ; 7 ; IAMIN
1.00 ; 108 ; 18733 ; 140315227518720 ; 10026 ; -1 ; IWANT
1.00 ; 108 ; 18732 ; 140101128378112 ; 10026 ; 8 ; IAMIN
1.00 ; 109 ; 18733 ; 140315227518720 ; 10652 ; -1 ; IWANT
1.00 ; 109 ; 18732 ; 140101136770816 ; 10652 ; 10 ; IAMIN
1.00 ; 110 ; 18733 ; 140315227518720 ; 15628 ; -1 ; IWANT
1.00 ; 110 ; 18732 ; 140101128378112 ; 15628 ; 9 ; IAMIN
1.00 ; 111 ; 18733 ; 140315227518720 ; 19399 ; -1 ; IWANT
1.00 ; 111 ; 18732 ; 140101136770816 ; 19399 ; 11 ; IAMIN
1.00 ; 112 ; 18733 ; 140315227518720 ; 19966 ; -1 ; IWANT
1.00 ; 112 ; 18732 ; 140101128378112 ; 19966 ; 12 ; IAMIN
1.00 ; 113 ; 18733 ; 140315227518720 ; 12019 ; -1 ; IWANT
1.00 ; 113 ; 18732 ; 140101136770816 ; 12019 ; 13 ; IAMIN
1.00 ; 114 ; 18733 ; 140315227518720 ; 12327 ; -1 ; IWANT
1.00 ; 114 ; 18732 ; 140101119985408 ; 12327 ; 14 ; IAMIN
1.00 ; 115 ; 18733 ; 140315227518720 ; 4258 ; -1 ; IWANT
1.00 ; 115 ; 18732 ; 140101136770816 ; 4258 ; 15 ; IAMIN
1.00 ; 116 ; 18733 ; 140315227518720 ; 9144 ; -1 ; IWANT
1.00 ; 116 ; 18732 ; 140101136770816 ; 9144 ; 16 ; IAMIN
1.00 ; 117 ; 18733 ; 140315227518720 ; 5251 ; -1 ; IWANT
1.00 ; 117 ; 18732 ; 140101136770816 ; 5251 ; 18 ; IAMIN
1.00 ; 118 ; 18733 ; 140315227518720 ; 7849 ; -1 ; IWANT
1.00 ; 118 ; 18732 ; 140101136770816 ; 7849 ; 17 ; IAMIN
1.00 ; 119 ; 18733 ; 140315227518720 ; 18562 ; -1 ; IWANT
1.00 ; 119 ; 18732 ; 140101136770816 ; 18562 ; 19 ; IAMIN
1.00 ; 120 ; 18733 ; 140315227518720 ; 5811 ; -1 ; IWANT
1.00 ; 120 ; 18732 ; 140101119985408 ; 5811 ; 21 ; IAMIN
1.00 ; 121 ; 18733 ; 140315227518720 ; 5539 ; -1 ; IWANT
1.00 ; 121 ; 18732 ; 140101136770816 ; 5539 ; 20 ; IAMIN
1.00 ; 122 ; 18733 ; 140315227518720 ; 3364 ; -1 ; IWANT
1.00 ; 122 ; 18732 ; 140101136770816 ; 3364 ; 23 ; IAMIN
1.00 ; 123 ; 18733 ; 140315227518720 ; 7976 ; -1 ; IWANT
1.00 ; 123 ; 18732 ; 140101136770816 ; 7976 ; 22 ; IAMIN
1.00 ; 124 ; 18733 ; 140315227518720 ; 13197 ; -1 ; IWANT
1.00 ; 124 ; 18732 ; 140101136770816 ; 13197 ; 24 ; IAMIN
1.00 ; 125 ; 18733 ; 140315227518720 ; 19785 ; -1 ; IWANT
1.00 ; 125 ; 18732 ; 140101119985408 ; 19785 ; 25 ; IAMIN
1.00 ; 126 ; 18733 ; 140315227518720 ; 13610 ; -1 ; IWANT
1.00 ; 126 ; 18732 ; 140101136770816 ; 13610 ; 26 ; IAMIN
1.00 ; 127 ; 18733 ; 140315227518720 ; 11615 ; -1 ; IWANT
1.00 ; 127 ; 18732 ; 140101119985408 ; 11615 ; 28 ; IAMIN
1.00 ; 128 ; 18733 ; 140315227518720 ; 14471 ; -1 ; IWANT
1.00 ; 128 ; 18732 ; 140101136770816 ; 14471 ; 27 ; IAMIN
1.00 ; 129 ; 18733 ; 140315227518720 ; 16452 ; -1 ; IWANT
1.00 ; 129 ; 18732 ; 140101119985408 ; 16452 ; 29 ; IAMIN
1.00 ; 130 ; 18733 ; 140315227518720 ; 11276 ; -1 ; IWANT
1.00 ; 130 ; 18732 ; 140101136770816 ; 11276 ; 30 ; IAMIN
1.00 ; 131 ; 18733 ; 140315227518720 ; 8431 ; -1 ; IWANT
1.00 ; 131 ; 18732 ; 140101119985408 ; 8431 ; 32 ; IAMIN
1.00 ; 132 ; 18733 ; 140315227518720 ; 12309 ; -1 ; IWANT
1.00 ; 132 ; 18732 ; 140101119985408 ; 12309 ; 31 ; IAMIN
1.00 ; 133 ; 18733 ; 140315227518720 ; 4323 ; -1 ; IWANT
1.00 ; 133 ; 18732 ; 140101136770816 ; 4323 ; 34 ; IAMIN
1.00 ; 134 ; 18733 ; 140315227518720 ; 15861 ; -1 ; IWANT
1.00 ; 134 ; 18732 ; 140101136770816 ; 15861 ; 33 ; IAMIN
1.00 ; 135 ; 18733 ; 140315227518720 ; 8969 ; -1 ; IWANT
1.00 ; 135 ; 18732 ; 140101119985408 ; 8969 ; 35 ; IAMIN
1.00 ; 136 ; 18733 ; 140315227518720 ; 5245 ; -1 ; IWANT
1.00 ; 136 ; 18732 ; 140101119985408 ; 5245 ; 36 ; IAMIN
1.00 ; 137 ; 18733 ; 140315227518720 ; 6140 ; -1 ; IWANT
1.00 ; 137 ; 18732 ; 140101119985408 ; 6140 ; 37 ; IAMIN
1.00 ; 138 ; 18733 ; 140315227518720 ; 5874 ; -1 ; IWANT
1.00 ; 138 ; 18732 ; 140101119985408 ; 5874 ; 38 ; IAMIN
1.00 ; 139 ; 18733 ; 140315227518720 ; 15270 ; -1 ; IWANT
1.00 ; 139 ; 18732 ; 140101119985408 ; 15270 ; 39 ; IAMIN
1.00 ; 140 ; 18733 ; 140315227518720 ; 13143 ; -1 ; IWANT
1.00 ; 140 ; 18732 ; 140101136770816 ; 13143 ; 40 ; IAMIN
1.00 ; 141 ; 18733 ; 140315227518720 ; 17853 ; -1 ; IWANT
1.00 ; 141 ; 18732 ; 140101119985408 ; 17853 ; 41 ; IAMIN
1.00 ; 142 ; 18733 ; 140315227518720 ; 14669 ; -1 ; IWANT
1.00 ; 142 ; 18732 ; 140101136770816 ; 14669 ; 42 ; IAMIN
1.00 ; 143 ; 18733 ; 140315227518720 ; 9460 ; -1 ; IWANT
1.00 ; 143 ; 18732 ; 140101119985408 ; 9460 ; 44 ; IAMIN
1.00 ; 144 ; 18733 ; 140315227518720 ; 9871 ; -1 ; IWANT
1.00 ; 144 ; 18732 ; 140101119985408 ; 9871 ; 43 ; IAMIN
1.00 ; 145 ; 18733 ; 140315227518720 ; 3347 ; -1 ; IWANT
1.00 ; 145 ; 18732 ; 140101119985408 ; 3347 ; 46 ; IAMIN
1.00 ; 146 ; 18733 ; 140315227518720 ; 10070 ; -1 ; IWANT
1.00 ; 146 ; 18732 ; 140101119985408 ; 10070 ; 45 ; IAMIN
1.00 ; 147 ; 18733 ; 140315227518720 ; 19015 ; -1 ; IWANT
1.00 ; 147 ; 18732 ; 140101136770816 ; 19015 ; 47 ; IAMIN
1.00 ; 148 ; 18733 ; 140315227518720 ; 8597 ; -1 ; IWANT
1.00 ; 148 ; 18732 ; 140101119985408 ; 8597 ; 48 ; IAMIN
1.00 ; 149 ; 18733 ; 140315227518720 ; 17918 ; -1 ; IWANT
1.00 ; 149 ; 18732 ; 140101136770816 ; 17918 ; 49 ; IAMIN
1.00 ; 150 ; 18733 ; 140315227518720 ; 13928 ; -1 ; IWANT
1.00 ; 150 ; 18732 ; 140101119985408 ; 13928 ; 1 ; IAMIN
1.00 ; 151 ; 18733 ; 140315227518720 ; 14407 ; -1 ; IWANT
1.00 ; 151 ; 18732 ; 140101136770816 ; 14407 ; 50 ; IAMIN
1.00 ; 152 ; 18733 ; 140315227518720 ; 19809 ; -1 ; IWANT
1.00 ; 152 ; 18732 ; 140101119985408 ; 19809 ; 3 ; IAMIN
1.00 ; 153 ; 18733 ; 140315227518720 ; 17291 ; -1 ; IWANT
1.00 ; 153 ; 18732 ; 140101136770816 ; 17291 ; 2 ; IAMIN
1.00 ; 154 ; 18733 ; 140315227518720 ; 18734 ; -1 ; IWANT
1.00 ; 154 ; 18732 ; 140101119985408 ; 18734 ; 5 ; IAMIN
1.00 ; 155 ; 18733 ; 140315227518720 ; 13005 ; -1 ; IWANT
1.00 ; 155 ; 18732 ; 140101136770816 ; 13005 ; 6 ; IAMIN
1.00 ; 156 ; 18733 ; 140315227518720 ; 13428 ; -1 ; IWANT
1.00 ; 156 ; 18732 ; 140101119985408 ; 13428 ; 4 ; IAMIN
1.00 ; 157 ; 18733 ; 140315227518720 ; 8695 ; -1 ; IWANT
1.00 ; 157 ; 18732 ; 140101136770816 ; 8695 ; 7 ; IAMIN
1.00 ; 158 ; 18733 ; 140315227518720 ; 4619 ; -1 ; IWANT
1.00 ; 158 ; 18732 ; 140101136770816 ; 4619 ; 8 ; IAMIN
1.00 ; 159 ; 18733 ; 140315227518720 ; 7898 ; -1 ; IWANT
1.00 ; 159 ; 18732 ; 140101136770816 ; 7898 ; 10 ; IAMIN
1.00 ; 160 ; 18733 ; 140315227518720 ; 5147 ; -1 ; IWANT
1.00 ; 160 ; 18732 ; 140101136770816 ; 5147 ; 9 ; IAMIN
1.00 ; 161 ; 18733 ; 140315227518720 ; 12247 ; -1 ; IWANT
1.00 ; 161 ; 18732 ; 140101136770816 ; 12247 ; 11 ; IAMIN
1.00 ; 162 ; 18733 ; 140315227518720 ; 16329 ; -1 ; IWANT
1.00 ; 162 ; 18732 ; 140101119985408 ; 16329 ; 12 ; IAMIN
1.00 ; 163 ; 18733 ; 140315227518720 ; 13807 ; -1 ; IWANT
1.00 ; 163 ; 18732 ; 140101136770816 ; 13807 ; 13 ; IAMIN
1.00 ; 164 ; 18733 ; 140315227518720 ; 16569 ; -1 ; IWANT
1.00 ; 164 ; 18732 ; 140101119985408 ; 16569 ; 14 ; IAMIN
1.00 ; 165 ; 18733 ; 140315227518720 ; 12189 ; -1 ; IWANT
