0.00 ; 33 ; 18733 ; 140315227518720 ; 9159 ; 33 ; TIMUP
0.00 ; 34 ; 18733 ; -1354041600 ; 792 ; -1 ; RECVD
0.00 ; 34 ; 18733 ; 140315227518720 ; 792 ; 34 ; ENTER
0.00 ; 34 ; 18733 ; 140315227518720 ; 792 ; 34 ; TIMUP
0.00 ; 35 ; 18733 ; -1354041600 ; 6647 ; -1 ; RECVD
0.00 ; 35 ; 18733 ; 140315227518720 ; 6647 ; 35 ; ENTER
0.00 ; 35 ; 18733 ; 140315227518720 ; 6647 ; 35 ; TIMUP
0.00 ; 36 ; 18733 ; -1354041600 ; 10094 ; -1 ; RECVD
0.00 ; 36 ; 18733 ; 140315227518720 ; 10094 ; 36 ; ENTER
0.00 ; 37 ; 18733 ; -1354041600 ; 10485 ; -1 ; RECVD
0.00 ; 37 ; 18733 ; 140315227518720 ; 10485 ; 37 ; ENTER
0.00 ; 36 ; 18733 ; 140315227518720 ; 10094 ; 36 ; TIMUP
0.00 ; 38 ; 18733 ; -1354041600 ; 4658 ; -1 ; RECVD
0.00 ; 38 ; 18733 ; 140315227518720 ; 4658 ; 38 ; ENTER
0.00 ; 37 ; 18733 ; 140315227518720 ; 10485 ; 37 ; TIMUP
0.00 ; 38 ; 18733 ; 140315227518720 ; 4658 ; 38 ; TIMUP
0.00 ; 39 ; 18733 ; -1354041600 ; 15806 ; -1 ; RECVD
0.00 ; 39 ; 18733 ; 140315227518720 ; 15806 ; 39 ; ENTER
0.00 ; 40 ; 18733 ; -1354041600 ; 19438 ; -1 ; RECVD
0.00 ; 40 ; 18733 ; 140315227518720 ; 19438 ; 40 ; ENTER
0.00 ; 39 ; 18733 ; 140315227518720 ; 15806 ; 39 ; TIMUP
0.00 ; 41 ; 18733 ; -1354041600 ; 17845 ; -1 ; RECVD
0.00 ; 41 ; 18733 ; 140315227518720 ; 17845 ; 41 ; ENTER
0.00 ; 40 ; 18733 ; 140315227518720 ; 19438 ; 40 ; TIMUP
0.00 ; 42 ; 18733 ; -1354041600 ; 15087 ; -1 ; RECVD
0.00 ; 42 ; 18733 ; 140315227518720 ; 15087 ; 42 ; ENTER
0.00 ; 41 ; 18733 ; 140315227518720 ; 17845 ; 41 ; TIMUP
0.00 ; 43 ; 18733 ; -1354041600 ; 10842 ; -1 ; RECVD
0.00 ; 43 ; 18733 ; 140315227518720 ; 10842 ; 43 ; ENTER
0.00 ; 42 ; 18733 ; 140315227518720 ; 15087 ; 42 ; TIMUP
0.00 ; 44 ; 18733 ; -1354041600 ; 5732 ; -1 ; RECVD
0.00 ; 44 ; 18733 ; 140315227518720 ; 5732 ; 44 ; ENTER
0.00 ; 43 ; 18733 ; 140315227518720 ; 10842 ; 43 ; TIMUP
0.00 ; 44 ; 18733 ; 140315227518720 ; 5732 ; 44 ; TIMUP
0.00 ; 45 ; 18733 ; -1354041600 ; 15793 ; -1 ; RECVD
0.00 ; 45 ; 18733 ; 140315227518720 ; 15793 ; 45 ; ENTER
0.00 ; 46 ; 18733 ; -1354041600 ; 4877 ; -1 ; RECVD
0.00 ; 46 ; 18733 ; 140315227518720 ; 4877 ; 46 ; ENTER
0.00 ; 46 ; 18733 ; 140315227518720 ; 4877 ; 46 ; TIMUP
0.00 ; 45 ; 18733 ; 140315227518720 ; 15793 ; 45 ; TIMUP
0.00 ; 47 ; 18733 ; -1354041600 ; 1172 ; -1 ; RECVD
0.00 ; 47 ; 18733 ; 140315227518720 ; 1172 ; 47 ; ENTER
0.00 ; 47 ; 18733 ; 140315227518720 ; 1172 ; 47 ; TIMUP
0.00 ; 48 ; 18733 ; -1354041600 ; 2126 ; -1 ; RECVD
0.00 ; 48 ; 18733 ; 140315227518720 ; 2126 ; 48 ; ENTER
0.00 ; 48 ; 18733 ; 140315227518720 ; 2126 ; 48 ; TIMUP
0.00 ; 49 ; 18733 ; -1354041600 ; 271 ; -1 ; RECVD
0.00 ; 49 ; 18733 ; 140315227518720 ; 271 ; 49 ; ENTER
0.00 ; 49 ; 18733 ; 140315227518720 ; 271 ; 49 ; TIMUP
0.00 ; 50 ; 18733 ; -1354041600 ; 12591 ; -1 ; RECVD
0.00 ; 50 ; 18733 ; 140315227518720 ; 12591 ; 50 ; ENTER
0.00 ; 51 ; 18733 ; -1354041600 ; 1318 ; -1 ; RECVD
0.00 ; 51 ; 18733 ; 140315227518720 ; 1318 ; 1 ; ENTER
0.00 ; 51 ; 18733 ; 140315227518720 ; 1318 ; 1 ; TIMUP
0.00 ; 50 ; 18733 ; 140315227518720 ; 12591 ; 50 ; TIMUP
0.00 ; 52 ; 18733 ; -1354041600 ; 7203 ; -1 ; RECVD
0.00 ; 52 ; 18733 ; 140315227518720 ; 7203 ; 3 ; ENTER
0.00 ; 52 ; 18733 ; 140315227518720 ; 7203 ; 3 ; TIMUP
0.00 ; 53 ; 18733 ; -1354041600 ; 11331 ; -1 ; RECVD
0.00 ; 53 ; 18733 ; 140315227518720 ; 11331 ; 2 ; ENTER
0.00 ; 54 ; 18733 ; -1354041600 ; 735 ; -1 ; RECVD
0.00 ; 54 ; 18733 ; 140315227518720 ; 735 ; 5 ; ENTER
0.00 ; 54 ; 18733 ; 140315227518720 ; 735 ; 5 ; TIMUP
0.00 ; 53 ; 18733 ; 140315227518720 ; 11331 ; 2 ; TIMUP
0.00 ; 55 ; 18733 ; -1354041600 ; 19997 ; -1 ; RECVD
0.00 ; 55 ; 18733 ; 140315227518720 ; 19997 ; 4 ; ENTER
0.00 ; 56 ; 18733 ; -1354041600 ; 2947 ; -1 ; RECVD
0.00 ; 56 ; 18733 ; 140315227518720 ; 2947 ; 6 ; ENTER
0.00 ; 56 ; 18733 ; 140315227518720 ; 2947 ; 6 ; TIMUP
0.00 ; 55 ; 18733 ; 140315227518720 ; 19997 ; 4 ; TIMUP
0.00 ; 57 ; 18733 ; -1354041600 ; 12293 ; -1 ; RECVD
0.00 ; 57 ; 18733 ; 140315227518720 ; 12293 ; 7 ; ENTER
0.00 ; 58 ; 18733 ; -1354041600 ; 11285 ; -1 ; RECVD
0.00 ; 58 ; 18733 ; 140315227518720 ; 11285 ; 8 ; ENTER
0.00 ; 57 ; 18733 ; 140315227518720 ; 12293 ; 7 ; TIMUP
0.00 ; 59 ; 18733 ; -1354041600 ; 14100 ; -1 ; RECVD
0.00 ; 59 ; 18733 ; 140315227518720 ; 14100 ; 9 ; ENTER
0.00 ; 58 ; 18733 ; 140315227518720 ; 11285 ; 8 ; TIMUP
0.00 ; 60 ; 18733 ; -1354041600 ; 2682 ; -1 ; RECVD
0.00 ; 60 ; 18733 ; 140315227518720 ; 2682 ; 10 ; ENTER
0.00 ; 60 ; 18733 ; 140315227518720 ; 2682 ; 10 ; TIMUP
0.00 ; 59 ; 18733 ; 140315227518720 ; 14100 ; 9 ; TIMUP
0.00 ; 61 ; 18733 ; -1354041600 ; 1606 ; -1 ; RECVD
0.00 ; 61 ; 18733 ; 140315227518720 ; 1606 ; 11 ; ENTER
0.00 ; 61 ; 18733 ; 140315227518720 ; 1606 ; 11 ; TIMUP
0.00 ; 62 ; 18733 ; -1354041600 ; 13617 ; -1 ; RECVD
0.00 ; 62 ; 18733 ; 140315227518720 ; 13617 ; 12 ; ENTER
0.00 ; 63 ; 18733 ; -1354041600 ; 11619 ; -1 ; RECVD
0.00 ; 63 ; 18733 ; 140315227518720 ; 11619 ; 13 ; ENTER
0.00 ; 62 ; 18733 ; 140315227518720 ; 13617 ; 12 ; TIMUP
0.00 ; 64 ; 18733 ; -1354041600 ; 10765 ; -1 ; RECVD
0.00 ; 64 ; 18733 ; 140315227518720 ; 10765 ; 14 ; ENTER
0.00 ; 63 ; 18733 ; 140315227518720 ; 11619 ; 13 ; TIMUP
0.00 ; 65 ; 18733 ; -1354041600 ; 10760 ; -1 ; RECVD
0.00 ; 65 ; 18733 ; 140315227518720 ; 10760 ; 15 ; ENTER
0.00 ; 64 ; 18733 ; 140315227518720 ; 10765 ; 14 ; TIMUP
0.00 ; 66 ; 18733 ; -1354041600 ; 18266 ; -1 ; RECVD
0.00 ; 66 ; 18733 ; 140315227518720 ; 18266 ; 16 ; ENTER
0.00 ; 65 ; 18733 ; 140315227518720 ; 10760 ; 15 ; TIMUP
0.00 ; 67 ; 18733 ; -1354041600 ; 17210 ; -1 ; RECVD
0.00 ; 67 ; 18733 ; 140315227518720 ; 17210 ; 17 ; ENTER
0.00 ; 66 ; 18733 ; 140315227518720 ; 18266 ; 16 ; TIMUP
0.00 ; 68 ; 18733 ; -1354041600 ; 1245 ; -1 ; RECVD
0.00 ; 68 ; 18733 ; 140315227518720 ; 1245 ; 18 ; ENTER
0.00 ; 68 ; 18733 ; 140315227518720 ; 1245 ; 18 ; TIMUP
0.00 ; 67 ; 18733 ; 140315227518720 ; 17210 ; 17 ; TIMUP
0.00 ; 69 ; 18733 ; -1354041600 ; 2923 ; -1 ; RECVD
0.00 ; 69 ; 18733 ; 140315227518720 ; 2923 ; 19 ; ENTER
0.00 ; 69 ; 18733 ; 140315227518720 ; 2923 ; 19 ; TIMUP
0.00 ; 70 ; 18733 ; -1354041600 ; 13015 ; -1 ; RECVD
0.00 ; 70 ; 18733 ; 140315227518720 ; 13015 ; 20 ; ENTER
0.00 ; 71 ; 18733 ; -1354041600 ; 682 ; -1 ; RECVD
0.00 ; 71 ; 18733 ; 140315227518720 ; 682 ; 21 ; ENTER
0.00 ; 71 ; 18733 ; 140315227518720 ; 682 ; 21 ; TIMUP
0.00 ; 70 ; 18733 ; 140315227518720 ; 13015 ; 20 ; TIMUP
0.00 ; 72 ; 18733 ; -1354041600 ; 17119 ; -1 ; RECVD
0.00 ; 72 ; 18733 ; 140315227518720 ; 17119 ; 22 ; ENTER
0.00 ; 73 ; 18733 ; -1354041600 ; 4453 ; -1 ; RECVD
0.00 ; 73 ; 18733 ; 140315227518720 ; 4453 ; 23 ; ENTER
0.00 ; 73 ; 18733 ; 140315227518720 ; 4453 ; 23 ; TIMUP
0.00 ; 72 ; 18733 ; 140315227518720 ; 17119 ; 22 ; TIMUP
0.00 ; 74 ; 18733 ; -1354041600 ; 7876 ; -1 ; RECVD
0.00 ; 74 ; 18733 ; 140315227518720 ; 7876 ; 24 ; ENTER
0.00 ; 74 ; 18733 ; 140315227518720 ; 7876 ; 24 ; TIMUP
0.00 ; 75 ; 18733 ; -1354041600 ; 2850 ; -1 ; RECVD
0.00 ; 75 ; 18733 ; 140315227518720 ; 2850 ; 25 ; ENTER
0.00 ; 75 ; 18733 ; 140315227518720 ; 2850 ; 25 ; TIMUP
0.00 ; 76 ; 18733 ; -1354041600 ; 245 ; -1 ; RECVD
0.00 ; 76 ; 18733 ; 140315227518720 ; 245 ; 26 ; ENTER
0.00 ; 76 ; 18733 ; 140315227518720 ; 245 ; 26 ; TIMUP
0.00 ; 77 ; 18733 ; -1354041600 ; 12752 ; -1 ; RECVD
0.00 ; 77 ; 18733 ; 140315227518720 ; 12752 ; 27 ; ENTER
0.00 ; 78 ; 18733 ; -1354041600 ; 373 ; -1 ; RECVD
0.00 ; 78 ; 18733 ; 140315227518720 ; 373 ; 28 ; ENTER
0.00 ; 78 ; 18733 ; 140315227518720 ; 373 ; 28 ; TIMUP
0.00 ; 77 ; 18733 ; 140315227518720 ; 12752 ; 27 ; TIMUP
0.00 ; 79 ; 18733 ; -1354041600 ; 18723 ; -1 ; RECVD
0.00 ; 79 ; 18733 ; 140315227518720 ; 18723 ; 29 ; ENTER
0.00 ; 80 ; 18733 ; -1354041600 ; 9374 ; -1 ; RECVD
0.00 ; 80 ; 18733 ; 140315227518720 ; 9374 ; 30 ; ENTER
0.00 ; 79 ; 18733 ; 140315227518720 ; 18723 ; 29 ; TIMUP
0.00 ; 80 ; 18733 ; 140315227518720 ; 9374 ; 30 ; TIMUP
0.00 ; 81 ; 18733 ; -1354041600 ; 12963 ; -1 ; RECVD
0.00 ; 81 ; 18733 ; 140315227518720 ; 12963 ; 31 ; ENTER
0.00 ; 82 ; 18733 ; -1354041600 ; 40 ; -1 ; RECVD
0.00 ; 82 ; 18733 ; 140315227518720 ; 40 ; 32 ; ENTER
0.00 ; 82 ; 18733 ; 140315227518720 ; 40 ; 32 ; TIMUP
0.00 ; 81 ; 18733 ; 140315227518720 ; 12963 ; 31 ; TIMUP
0.00 ; 83 ; 18733 ; -1354041600 ; 16576 ; -1 ; RECVD
0.00 ; 83 ; 18733 ; 140315227518720 ; 16576 ; 33 ; ENTER
0.00 ; 84 ; 18733 ; -1354041600 ; 4293 ; -1 ; RECVD
0.00 ; 84 ; 18733 ; 140315227518720 ; 4293 ; 34 ; ENTER
0.00 ; 84 ; 18733 ; 140315227518720 ; 4293 ; 34 ; TIMUP
0.00 ; 83 ; 18733 ; 140315227518720 ; 16576 ; 33 ; TIMUP
0.00 ; 85 ; 18733 ; -1354041600 ; 17126 ; -1 ; RECVD
0.00 ; 85 ; 18733 ; 140315227518720 ; 17126 ; 35 ; ENTER
0.00 ; 86 ; 18733 ; -1354041600 ; 12925 ; -1 ; RECVD
0.00 ; 86 ; 18733 ; 140315227518720 ; 12925 ; 36 ; ENTER
0.00 ; 85 ; 18733 ; 140315227518720 ; 17126 ; 35 ; TIMUP
0.00 ; 87 ; 18733 ; -1354041600 ; 7240 ; -1 ; RECVD
0.00 ; 87 ; 18733 ; 140315227518720 ; 7240 ; 37 ; ENTER
0.00 ; 86 ; 18733 ; 140315227518720 ; 12925 ; 36 ; TIMUP
0.00 ; 87 ; 18733 ; 140315227518720 ; 7240 ; 37 ; TIMUP
0.00 ; 88 ; 18733 ; -1354041600 ; 9418 ; -1 ; RECVD
0.00 ; 88 ; 18733 ; 140315227518720 ; 9418 ; 38 ; ENTER
0.00 ; 88 ; 18733 ; 140315227518720 ; 9418 ; 38 ; TIMUP
0.00 ; 89 ; 18733 ; -1354041600 ; 4209 ; -1 ; RECVD
0.00 ; 89 ; 18733 ; 140315227518720 ; 4209 ; 39 ; ENTER
0.00 ; 89 ; 18733 ; 140315227518720 ; 4209 ; 39 ; TIMUP
0.00 ; 90 ; 18733 ; -1354041600 ; 1339 ; -1 ; RECVD
0.00 ; 90 ; 18733 ; 140315227518720 ; 1339 ; 40 ; ENTER
0.00 ; 90 ; 18733 ; 140315227518720 ; 1339 ; 40 ; TIMUP
0.00 ; 91 ; 18733 ; -1354041600 ; 8451 ; -1 ; RECVD
0.00 ; 91 ; 18733 ; 140315227518720 ; 8451 ; 41 ; ENTER
0.00 ; 91 ; 18733 ; 140315227518720 ; 8451 ; 41 ; TIMUP
0.00 ; 92 ; 18733 ; -1354041600 ; 2166 ; -1 ; RECVD
0.00 ; 92 ; 18733 ; 140315227518720 ; 2166 ; 42 ; ENTER
0.00 ; 92 ; 18733 ; 140315227518720 ; 2166 ; 42 ; TIMUP
0.00 ; 93 ; 18733 ; -1354041600 ; 11307 ; -1 ; RECVD
0.00 ; 93 ; 18733 ; 140315227518720 ; 11307 ; 43 ; ENTER
1.00 ; 94 ; 18733 ; -1354041600 ; 70 ; -1 ; RECVD
1.00 ; 94 ; 18733 ; 140315227518720 ; 70 ; 44 ; ENTER
1.00 ; 94 ; 18733 ; 140315227518720 ; 70 ; 44 ; TIMUP
1.00 ; 93 ; 18733 ; 140315227518720 ; 11307 ; 43 ; TIMUP
1.00 ; 95 ; 18733 ; -1354041600 ; 9282 ; -1 ; RECVD
1.00 ; 95 ; 18733 ; 140315227518720 ; 9282 ; 46 ; ENTER
1.00 ; 95 ; 18733 ; 140315227518720 ; 9282 ; 46 ; TIMUP
1.00 ; 96 ; 18733 ; -1354041600 ; 18418 ; -1 ; RECVD
1.00 ; 96 ; 18733 ; 140315227518720 ; 18418 ; 45 ; ENTER
1.00 ; 97 ; 18733 ; -1354041600 ; 14687 ; -1 ; RECVD
1.00 ; 97 ; 18733 ; 140315227518720 ; 14687 ; 47 ; ENTER
1.00 ; 96 ; 18733 ; 140315227518720 ; 18418 ; 45 ; TIMUP
1.00 ; 98 ; 18733 ; -1354041600 ; 6491 ; -1 ; RECVD
1.00 ; 98 ; 18733 ; 140315227518720 ; 6491 ; 48 ; ENTER
1.00 ; 97 ; 18733 ; 140315227518720 ; 14687 ; 47 ; TIMUP
1.00 ; 98 ; 18733 ; 140315227518720 ; 6491 ; 48 ; TIMUP
1.00 ; 99 ; 18733 ; -1354041600 ; 19662 ; -1 ; RECVD
1.00 ; 99 ; 18733 ; 140315227518720 ; 19662 ; 49 ; ENTER
1.00 ; 100 ; 18733 ; -1354041600 ; 13961 ; -1 ; RECVD
1.00 ; 100 ; 18733 ; 140315227518720 ; 13961 ; 1 ; ENTER
1.00 ; 99 ; 18733 ; 140315227518720 ; 19662 ; 49 ; TIMUP
1.00 ; 101 ; 18733 ; -1354041600 ; 15857 ; -1 ; RECVD
1.00 ; 101 ; 18733 ; 140315227518720 ; 15857 ; 50 ; ENTER
1.00 ; 100 ; 18733 ; 140315227518720 ; 13961 ; 1 ; TIMUP
1.00 ; 102 ; 18733 ; -1354041600 ; 16696 ; -1 ; RECVD
1.00 ; 102 ; 18733 ; 140315227518720 ; 16696 ; 3 ; ENTER
1.00 ; 101 ; 18733 ; 140315227518720 ; 15857 ; 50 ; TIMUP
1.00 ; 103 ; 18733 ; -1354041600 ; 11079 ; -1 ; RECVD
1.00 ; 103 ; 18733 ; 140315227518720 ; 11079 ; 5 ; ENTER
1.00 ; 102 ; 18733 ; 140315227518720 ; 16696 ; 3 ; TIMUP
1.00 ; 104 ; 18733 ; -1354041600 ; 309 ; -1 ; RECVD
1.00 ; 104 ; 18733 ; 140315227518720 ; 309 ; 2 ; ENTER
1.00 ; 104 ; 18733 ; 140315227518720 ; 309 ; 2 ; TIMUP
1.00 ; 103 ; 18733 ; 140315227518720 ; 11079 ; 5 ; TIMUP
1.00 ; 105 ; 18733 ; -1354041600 ; 923 ; -1 ; RECVD
1.00 ; 105 ; 18733 ; 140315227518720 ; 923 ; 6 ; ENTER
1.00 ; 105 ; 18733 ; 140315227518720 ; 923 ; 6 ; TIMUP
1.00 ; 106 ; 18733 ; -1354041600 ; 10280 ; -1 ; RECVD
1.00 ; 106 ; 18733 ; 140315227518720 ; 10280 ; 4 ; ENTER
1.00 ; 107 ; 18733 ; -1354041600 ; 16906 ; -1 ; RECVD
1.00 ; 107 ; 18733 ; 140315227518720 ; 16906 ; 7 ; ENTER
1.00 ; 106 ; 18733 ; 140315227518720 ; 10280 ; 4 ; TIMUP
1.00 ; 108 ; 18733 ; -1354041600 ; 10026 ; -1 ; RECVD
1.00 ; 108 ; 18733 ; 140315227518720 ; 10026 ; 8 ; ENTER
1.00 ; 107 ; 18733 ; 140315227518720 ; 16906 ; 7 ; TIMUP
1.00 ; 109 ; 18733 ; -1354041600 ; 10652 ; -1 ; RECVD
1.00 ; 108 ; 18733 ; 140315227518720 ; 10026 ; 8 ; TIMUP
1.00 ; 109 ; 18733 ; 140315227518720 ; 10652 ; 10 ; ENTER
1.00 ; 110 ; 18733 ; -1354041600 ; 15628 ; -1 ; RECVD
1.00 ; 110 ; 18733 ; 140315227518720 ; 15628 ; 9 ; ENTER
1.00 ; 109 ; 18733 ; 140315227518720 ; 10652 ; 10 ; TIMUP
1.00 ; 111 ; 18733 ; -1354041600 ; 19399 ; -1 ; RECVD
1.00 ; 111 ; 18733 ; 140315227518720 ; 19399 ; 11 ; ENTER
1.00 ; 110 ; 18733 ; 140315227518720 ; 15628 ; 9 ; TIMUP
1.00 ; 112 ; 18733 ; -1354041600 ; 19966 ; -1 ; RECVD
1.00 ; 112 ; 18733 ; 140315227518720 ; 19966 ; 12 ; ENTER
